cusip,issueDate,securityType,securityTerm,maturityDate,interestRate,refCpiOnIssueDate,refCpiOnDatedDate,announcementDate,auctionDate,auctionDateYear,datedDate,accruedInterestPer1000,accruedInterestPer100,adjustedAccruedInterestPer1000,adjustedPrice,allocationPercentage,allocationPercentageDecimals,announcedCusip,auctionFormat,averageMedianDiscountRate,averageMedianInvestmentRate,averageMedianPrice,averageMedianDiscountMargin,averageMedianYield,backDated,backDatedDate,bidToCoverRatio,callDate,callable,calledDate,cashManagementBillCMB,closingTimeCompetitive,closingTimeNoncompetitive,competitiveAccepted,competitiveBidDecimals,competitiveTendered,competitiveTendersAccepted,corpusCusip,cpiBaseReferencePeriod,currentlyOutstanding,directBidderAccepted,directBidderTendered,estimatedAmountOfPubliclyHeldMaturingSecuritiesByType,fimaIncluded,fimaNoncompetitiveAccepted,fimaNoncompetitiveTendered,firstInterestPeriod,firstInterestPaymentDate,floatingRate,frnIndexDeterminationDate,frnIndexDeterminationRate,highDiscountRate,highInvestmentRate,highPrice,highDiscountMargin,highYield,indexRatioOnIssueDate,indirectBidderAccepted,indirectBidderTendered,interestPaymentFrequency,lowDiscountRate,lowInvestmentRate,lowPrice,lowDiscountMargin,lowYield,maturingDate,maximumCompetitiveAward,maximumNoncompetitiveAward,maximumSingleBid,minimumBidAmount,minimumStripAmount,minimumToIssue,multiplesToBid,multiplesToIssue,nlpExclusionAmount,nlpReportingThreshold,noncompetitiveAccepted,noncompetitiveTendersAccepted,offeringAmount,originalCusip,originalDatedDate,originalIssueDate,originalSecurityTerm,pdfFilenameAnnouncement,pdfFilenameCompetitiveResults,pdfFilenameNoncompetitiveResults,pdfFilenameSpecialAnnouncement,pricePer100,primaryDealerAccepted,primaryDealerTendered,reopening,securityTermDayMonth,securityTermWeekYear,series,somaAccepted,somaHoldings,somaIncluded,somaTendered,spread,standardInterestPaymentPer1000,strippable,term,tiinConversionFactorPer1000,tips,totalAccepted,totalTendered,treasuryRetailAccepted,treasuryRetailTendersAccepted,type,unadjustedAccruedInterestPer1000,unadjustedPrice,updatedTimestamp,xmlFilenameAnnouncement,xmlFilenameCompetitiveResults,xmlFilenameSpecialAnnouncement,tintCusip1,tintCusip2,tintCusip1DueDate,tintCusip2DueDate
912795YR6,2006-11-02T00:00:00,Bill,13-Week,2007-02-01T00:00:00,,,,2006-10-26T00:00:00,2006-10-30,2006,,,,,,95.000000,2,,Single-Price,4.970000,,0.000000,,,,,2.700000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.975000,5.108000,98.742431,,,,,,,4.960000,,0.000000,,,2006-11-02T00:00:00,,,,,,,,,,,,,17000000000,,,2006-08-03T00:00:00,26-Week,ofa102606.pdf,ofh31030061.pdf,,,98.742431,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,24229552000,53089302000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZE4,2006-11-02T00:00:00,Bill,26-Week,2007-05-03T00:00:00,,,,2006-10-26T00:00:00,2006-10-30,2006,,,,,,6.890000,2,,Single-Price,4.940000,,0.000000,,,,,2.540000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.955000,5.153000,97.494972,,,,,,,4.900000,,0.000000,,,2006-11-02T00:00:00,,,,,,,,,,,,,15000000000,,,2006-11-02T00:00:00,26-Week,ofa102606.pdf,ofh61030061.pdf,,,97.494972,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,21450402000,44576102000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912828FW5,2006-10-31T00:00:00,Note,5-Year,2011-10-31T00:00:00,4.625000,,,2006-10-19T00:00:00,2006-10-26,2006,2006-10-31T00:00:00,0E-10,,,,46.660000,2,,Single-Price,,,0.000000,,4.670000,No,,2.120000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-04-30T00:00:00,No,,,,,99.695653,,4.6940,,,,Semi-Annual,,,0.000000,,4.620000,2006-10-31T00:00:00,,,,,,,,,,,,,14000000000,,,,5-Year,ofd101906.pdf,ofl1026061.pdf,,,99.695653,,,No,0-Month,5-Year,P-2011,,,,,,23.1250,,5-Year,,No,16180600000,31861005000,,,Note,,,2024-01-09T10:27:06,,,,,,,
912828FV7,2006-10-31T00:00:00,Note,2-Year,2008-10-31T00:00:00,4.875000,,,2006-10-19T00:00:00,2006-10-24,2006,2006-10-31T00:00:00,0E-10,,,,60.620000,2,,Single-Price,,,0.000000,,4.873000,No,,2.910000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-04-30T00:00:00,No,,,,,99.964216,,4.8940,,,,Semi-Annual,,,0.000000,,4.850000,2006-10-31T00:00:00,,,,,,,,,,,,,20000000000,,,,2-Year,ofd101906.pdf,ofk1024061.pdf,,,99.964216,,,No,0-Month,2-Year,AA-2008,,,,,,24.3750,,2-Year,,No,22725643000,60965993000,,,Note,,,2024-01-09T10:27:06,,,,,,,
912795YF2,2006-10-26T00:00:00,Bill,4-Week,2006-11-24T00:00:00,,,,2006-10-23T00:00:00,2006-10-24,2006,,,,,,41.670000,2,,Single-Price,5.035000,,0.000000,,,,,2.360000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.055000,5.146000,99.592792,,,,,,,5.010000,,0.000000,,,2006-10-26T00:00:00,,,,,,,,,,,,,18000000000,,,2006-05-25T00:00:00,26-Week,ofb102306.pdf,ofh41024061.pdf,,,99.592792,,,Yes,29-Day,4-Week,,,,,,,,,4-Week,,No,20827510000,45279120000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912828FB1,2006-10-31T00:00:00,Note,4-Year 6-Month,2011-04-15T00:00:00,2.375000,203.887100,198.486670,2006-10-19T00:00:00,2006-10-23,2006,2006-10-15T00:00:00,,,1.0723700000,101.3651140000,94.030000,2,,Single-Price,,,0.000000,,2.668000,Yes,,2.890000,,No,,No,,,,3,,,,1982-1984=100,,,,,,,,Normal,2007-04-15T00:00:00,No,,,,,101.365114,,2.6910,1.027210,,,Semi-Annual,,,0.000000,,2.630000,,,,,,,,,,,,,,7000000000,,,2006-04-28T00:00:00,5-Year,ofp101906.pdf,ofl1023061.pdf,,,101.365114,,,Yes,6-Month,4-Year,G-2011,,,,,,0.0000,,5-Year,5.9827695230,Yes,9180515000,22389455000,,,TIPS,1.043960,98.680030,2013-12-12T14:22:36,,,,,,,
912795YQ8,2006-10-26T00:00:00,Bill,13-Week,2007-01-25T00:00:00,,,,2006-10-19T00:00:00,2006-10-23,2006,,,,,,42.850000,2,,Single-Price,4.970000,,0.000000,,,,,2.380000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.990000,5.124000,98.738639,,,,,,,4.950000,,0.000000,,,2006-10-26T00:00:00,,,,,,,,,,,,,17000000000,,,2006-07-27T00:00:00,26-Week,ofa101906.pdf,ofh31023061.pdf,,,98.738639,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,23837296000,47283136000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZD6,2006-10-26T00:00:00,Bill,26-Week,2007-04-26T00:00:00,,,,2006-10-19T00:00:00,2006-10-23,2006,,,,,,65.490000,2,,Single-Price,4.955000,,0.000000,,,,,2.280000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.975000,5.174000,97.484861,,,,,,,4.930000,,0.000000,,,2006-10-26T00:00:00,,,,,,,,,,,,,15000000000,,,2006-10-26T00:00:00,26-Week,ofa101906.pdf,ofh61023061.pdf,,,97.484861,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,21262120000,40485575000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YE5,2006-10-19T00:00:00,Bill,4-Week,2006-11-16T00:00:00,,,,2006-10-16T00:00:00,2006-10-17,2006,,,,,,93.660000,2,,Single-Price,4.940000,,0.000000,,,,,3.130000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.950000,5.038000,99.615000,,,,,,,4.920000,,0.000000,,,2006-10-19T00:00:00,,,,,,,,,,,,,12000000000,,,2006-05-18T00:00:00,26-Week,ofb101606.pdf,ofh41017061.pdf,,,99.615000,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,15524361000,41084129000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YP0,2006-10-19T00:00:00,Bill,13-Week,2007-01-18T00:00:00,,,,2006-10-12T00:00:00,2006-10-16,2006,,,,,,38.450000,2,,Single-Price,4.925000,,0.000000,,,,,2.360000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.940000,5.072000,98.751278,,,,,,,4.900000,,0.000000,,,2006-10-19T00:00:00,,,,,,,,,,,,,16000000000,,,2006-07-20T00:00:00,26-Week,ofa101206.pdf,ofh31016061.pdf,,,98.751278,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,22599619000,44328019000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZC8,2006-10-19T00:00:00,Bill,26-Week,2007-04-19T00:00:00,,,,2006-10-12T00:00:00,2006-10-16,2006,,,,,,29.490000,2,,Single-Price,4.920000,,0.000000,,,,,2.350000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.935000,5.132000,97.505083,,,,,,,4.900000,,0.000000,,,2006-10-19T00:00:00,,,,,,,,,,,,,15000000000,,,2006-10-19T00:00:00,26-Week,ofa101206.pdf,ofh61016061.pdf,,,97.505083,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,21352414000,41607398000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912828FL9,2006-10-16T00:00:00,Note,9-Year 9-Month,2016-07-15T00:00:00,2.500000,203.693550,201.951610,2006-10-10T00:00:00,2006-10-12,2006,2006-07-15T00:00:00,,,6.3724500000,101.5036900000,40.570000,2,,Single-Price,,,0.000000,,2.390000,Yes,,2.090000,,No,,No,,,,3,,,,1982-1984=100,,,,,,,,Normal,2007-01-15T00:00:00,No,,,,,101.503690,,2.4260,1.008630,,,Semi-Annual,,,0.000000,,2.300000,,,,,,,,,,,,,,8000000000,,,2006-07-17T00:00:00,10-Year,ofp101006.pdf,ofm1012061.pdf,,,101.503690,,,Yes,9-Month,9-Year,D-2016,,,,,,0.0000,,10-Year,6.1896015590,Yes,9411776000,18122236000,,,TIPS,6.317930,100.635208,2013-12-12T14:22:36,,,,,,,
912795YD7,2006-10-12T00:00:00,Bill,4-Week,2006-11-09T00:00:00,,,,2006-10-10T00:00:00,2006-10-11,2006,,,,,,17.950000,2,,Single-Price,4.755000,,0.000000,,,,,2.830000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.785000,4.870000,99.627833,,,,,,,4.710000,,0.000000,,,2006-10-12T00:00:00,,,,,,,,,,,,,8000000000,,,2006-05-11T00:00:00,26-Week,ofb101006.pdf,ofh41011061.pdf,,,99.627833,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,11889153000,26509403000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YN5,2006-10-12T00:00:00,Bill,13-Week,2007-01-11T00:00:00,,,,2006-10-05T00:00:00,2006-10-10,2006,,,,,,88.100000,2,,Single-Price,4.830000,,0.000000,,,,,2.300000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.850000,4.978000,98.774028,,,,,,,4.815000,,0.000000,,,2006-10-12T00:00:00,,,,,,,,,,,,,16000000000,,,2006-07-13T00:00:00,26-Week,ofa100506.pdf,ofh31010061.pdf,,,98.774028,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,21712855000,42465980000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZB0,2006-10-12T00:00:00,Bill,26-Week,2007-04-12T00:00:00,,,,2006-10-05T00:00:00,2006-10-10,2006,,,,,,70.490000,2,,Single-Price,4.870000,,0.000000,,,,,2.210000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.890000,5.084000,97.527833,,,,,,,4.850000,,0.000000,,,2006-10-12T00:00:00,,,,,,,,,,,,,15000000000,,,2006-10-12T00:00:00,26-Week,ofa100506.pdf,ofh61010061.pdf,,,97.527833,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,21580170000,39689477000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YC9,2006-10-05T00:00:00,Bill,4-Week,2006-11-02T00:00:00,,,,2006-10-02T00:00:00,2006-10-03,2006,,,,,,59.760000,2,,Single-Price,4.585000,,0.000000,,,,,3.070000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.600000,4.681000,99.642222,,,,,,,4.540000,,0.000000,,,2006-10-05T00:00:00,,,,,,,,,,,,,8000000000,,,2006-05-04T00:00:00,26-Week,ofb100206.pdf,ofh41003061.pdf,,,99.642222,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,11672152000,28213408000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YM7,2006-10-05T00:00:00,Bill,13-Week,2007-01-04T00:00:00,,,,2006-09-28T00:00:00,2006-10-02,2006,,,,,,63.420000,2,,Single-Price,4.750000,,0.000000,,,,,2.310000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.765000,4.890000,98.795514,,,,,,,4.745000,,0.000000,,,2006-10-05T00:00:00,,,,,,,,,,,,,16000000000,,,2006-07-06T00:00:00,26-Week,ofa092806.pdf,ofh31002061.pdf,,,98.795514,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,22702649000,43598639000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZA2,2006-10-05T00:00:00,Bill,26-Week,2007-04-05T00:00:00,,,,2006-09-28T00:00:00,2006-10-02,2006,,,,,,0.770000,2,,Single-Price,4.810000,,0.000000,,,,,2.420000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.825000,5.014000,97.560694,,,,,,,4.800000,,0.000000,,,2006-10-05T00:00:00,,,,,,,,,,,,,15000000000,,,2006-10-05T00:00:00,26-Week,ofa092806.pdf,ofh61002061.pdf,,,97.560694,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,21441168000,42728459000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912828FU9,2006-10-02T00:00:00,Note,5-Year,2011-09-30T00:00:00,4.500000,,,2006-09-25T00:00:00,2006-09-28,2006,2006-09-30T00:00:00,0.2472500000,,,,8.920000,2,,Single-Price,,,0.000000,,4.547000,Yes,,2.750000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-03-31T00:00:00,No,,,,,99.694413,,4.5690,,,,Semi-Annual,,,0.000000,,4.500000,2006-09-30T00:00:00,,,,,,,,,,,,,14000000000,,,,5-Year,ofd092506.pdf,ofl0928061.pdf,,,99.694413,,,No,0-Month,5-Year,N-2011,,,,,,22.5000,,5-Year,,No,17500134000,41954766000,,,Note,,,2013-12-12T14:22:36,,,,,,,
912828FT2,2006-10-02T00:00:00,Note,2-Year,2008-09-30T00:00:00,4.625000,,,2006-09-25T00:00:00,2006-09-27,2006,2006-09-30T00:00:00,0.2541200000,,,,30.420000,2,,Single-Price,,,0.000000,,4.635000,Yes,,2.770000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-03-31T00:00:00,No,,,,,99.933494,,4.6600,,,,Semi-Annual,,,0.000000,,4.595000,2006-09-30T00:00:00,,,,,,,,,,,,,20000000000,,,,2-Year,ofd092506.pdf,ofk0927061.pdf,,,99.933494,,,No,0-Month,2-Year,Z-2008,,,,,,23.1250,,2-Year,,No,24499355000,59799735000,,,Note,,,2013-12-12T14:22:36,,,,,,,
912795YB1,2006-09-28T00:00:00,Bill,4-Week,2006-10-26T00:00:00,,,,2006-09-25T00:00:00,2006-09-26,2006,,,,,,84.160000,2,,Single-Price,4.540000,,0.000000,,,,,3.530000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.545000,4.624000,99.646500,,,,,,,4.500000,,0.000000,,,2006-09-28T00:00:00,,,,,,,,,,,,,8000000000,,,2006-04-27T00:00:00,26-Week,ofb092506.pdf,ofh40926061.pdf,,,99.646500,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,11313767000,31542367000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YL9,2006-09-28T00:00:00,Bill,13-Week,2006-12-28T00:00:00,,,,2006-09-21T00:00:00,2006-09-25,2006,,,,,,36.800000,2,,Single-Price,4.750000,,0.000000,,,,,2.440000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.770000,4.895000,98.794250,,,,,,,4.720000,,0.000000,,,2006-09-28T00:00:00,,,,,,,,,,,,,18000000000,,,2006-06-29T00:00:00,26-Week,ofa092106.pdf,ofh30925061.pdf,,,98.794250,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,25220303000,51127703000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YZ8,2006-09-28T00:00:00,Bill,26-Week,2007-03-29T00:00:00,,,,2006-09-21T00:00:00,2006-09-25,2006,,,,,,66.260000,2,,Single-Price,4.795000,,0.000000,,,,,2.320000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.810000,4.998000,97.568278,,,,,,,4.780000,,0.000000,,,2006-09-28T00:00:00,,,,,,,,,,,,,16000000000,,,2006-09-28T00:00:00,26-Week,ofa092106.pdf,ofh60925061.pdf,,,97.568278,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,22704286000,43871614000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YA3,2006-09-21T00:00:00,Bill,4-Week,2006-10-19T00:00:00,,,,2006-09-18T00:00:00,2006-09-19,2006,,,,,,89.890000,2,,Single-Price,4.630000,,0.000000,,,,,3.940000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.640000,4.721000,99.639111,,,,,,,4.620000,,0.000000,,,2006-09-21T00:00:00,,,,,,,,,,,,,8000000000,,,2006-04-20T00:00:00,26-Week,ofb091806.pdf,ofh40919061.pdf,,,99.639111,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,11824143000,35376893000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YK1,2006-09-21T00:00:00,Bill,13-Week,2006-12-21T00:00:00,,,,2006-09-14T00:00:00,2006-09-18,2006,,,,,,47.920000,2,,Single-Price,4.790000,,0.000000,,,,,2.040000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.815000,4.942000,98.782875,,,,,,,4.770000,,0.000000,,,2006-09-21T00:00:00,,,,,,,,,,,,,18000000000,,,2006-06-22T00:00:00,26-Week,ofa091406.pdf,ofh30918061.pdf,,,98.782875,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,25613153000,44298513000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YY1,2006-09-21T00:00:00,Bill,26-Week,2007-03-22T00:00:00,,,,2006-09-14T00:00:00,2006-09-18,2006,,,,,,94.040000,2,,Single-Price,4.905000,,0.000000,,,,,2.300000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.920000,5.116000,97.512667,,,,,,,4.895000,,0.000000,,,2006-09-21T00:00:00,,,,,,,,,,,,,16000000000,,,2006-09-21T00:00:00,26-Week,ofa091406.pdf,ofh60918061.pdf,,,97.512667,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,22936144000,43763553000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795TV3,2006-09-14T00:00:00,Bill,1-Day,2006-09-15T00:00:00,,,,2006-09-11T00:00:00,2006-09-13,2006,,,,,,10.510000,2,,Single-Price,5.175000,,0.000000,,,,,4.390000,,,,Yes,,,,3,,,,,,,,,,,,,,No,,,5.200000,5.273000,99.985556,,,,,,,5.160000,,0.000000,,,,,,,,,,,,,,,,8000000000,,,2006-09-01T00:00:00,14-Day,ofc091106.pdf,ofj0913061.pdf,,,99.985556,,,Yes,1-Day,0-Week,,,,,,,,,,,No,8000476000,35137000000,,,CMB,,,2013-12-12T14:22:36,,,,,,,
912828FQ8,2006-09-15T00:00:00,Note,9-Year 11-Month,2016-08-15T00:00:00,4.875000,,,2006-09-07T00:00:00,2006-09-12,2006,2006-08-15T00:00:00,4.1066600000,,,,78.980000,2,,Single-Price,,,0.000000,,4.797000,Yes,,2.910000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-02-15T00:00:00,No,,,,,100.499835,,4.8100,,,,Semi-Annual,,,0.000000,,4.750000,,,,,,,,,,,,,,8000000000,,,2006-08-15T00:00:00,10-Year,ofg090706.pdf,ofm0912061.pdf,,,100.499835,,,Yes,11-Month,9-Year,E-2016,,,,,,24.3750,,10-Year,,No,8000081000,23244607000,,,Note,,,2013-12-12T14:22:36,,,,,,,
912795XZ9,2006-09-14T00:00:00,Bill,4-Week,2006-10-12T00:00:00,,,,2006-09-11T00:00:00,2006-09-12,2006,,,,,,52.580000,2,,Single-Price,4.665000,,0.000000,,,,,3.160000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.675000,4.757000,99.636389,,,,,,,4.640000,,0.000000,,,2006-09-14T00:00:00,,,,,,,,,,,,,10000000000,,,2006-04-13T00:00:00,26-Week,ofb091106.pdf,ofh40912061.pdf,,,99.636389,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,13780742000,35336692000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YJ4,2006-09-14T00:00:00,Bill,13-Week,2006-12-14T00:00:00,,,,2006-09-07T00:00:00,2006-09-11,2006,,,,,,33.310000,2,,Single-Price,4.805000,,0.000000,,,,,2.370000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.820000,4.947000,98.781611,,,,,,,4.780000,,0.000000,,,2006-09-14T00:00:00,,,,,,,,,,,,,18000000000,,,2006-06-15T00:00:00,26-Week,ofa090706.pdf,ofh30911061.pdf,,,98.781611,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,25684294000,50331421000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YX3,2006-09-14T00:00:00,Bill,26-Week,2007-03-15T00:00:00,,,,2006-09-07T00:00:00,2006-09-11,2006,,,,,,30.690000,2,,Single-Price,4.915000,,0.000000,,,,,2.560000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.935000,5.132000,97.505083,,,,,,,4.900000,,0.000000,,,2006-09-14T00:00:00,,,,,,,,,,,,,16000000000,,,2006-09-14T00:00:00,26-Week,ofa090706.pdf,ofh60911061.pdf,,,97.505083,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,22995234000,47959184000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795XY2,2006-09-07T00:00:00,Bill,4-Week,2006-10-05T00:00:00,,,,2006-09-05T00:00:00,2006-09-06,2006,,,,,,50.070000,2,,Single-Price,4.770000,,0.000000,,,,,2.740000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.790000,4.875000,99.627444,,,,,,,4.750000,,0.000000,,,2006-09-07T00:00:00,,,,,,,,,,,,,12000000000,,,2006-04-06T00:00:00,26-Week,ofb090506.pdf,ofh40906061.pdf,,,99.627444,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,16015785000,36943225000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795TV3,2006-09-07T00:00:00,Bill,8-Day,2006-09-15T00:00:00,,,,2006-09-01T00:00:00,2006-09-05,2006,,,,,,57.800000,2,,Single-Price,5.150000,,0.000000,,,,,3.230000,,,,Yes,,,,3,,,,,,,,,,,,,,No,,,5.165000,5.243000,99.885222,,,,,,,5.130000,,0.000000,,,,,,,,,,,,,,,,12000000000,,,2006-09-01T00:00:00,14-Day,ofc090106.pdf,ofj0905061.pdf,,,99.885222,,,Yes,8-Day,0-Week,,,,,,,,,,,No,12000050000,38741850000,,,CMB,,,2013-12-12T14:22:36,,,,,,,
912795YH8,2006-09-07T00:00:00,Bill,13-Week,2006-12-07T00:00:00,,,,2006-08-31T00:00:00,2006-09-05,2006,,,,,,14.720000,2,,Single-Price,4.840000,,0.000000,,,,,2.080000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.855000,4.984000,98.772764,,,,,,,4.800000,,0.000000,,,2006-09-07T00:00:00,,,,,,,,,,,,,18000000000,,,2006-06-08T00:00:00,26-Week,ofa083106.pdf,ofh30905061.pdf,,,98.772764,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,25469746000,44858410000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YW5,2006-09-07T00:00:00,Bill,26-Week,2007-03-08T00:00:00,,,,2006-08-31T00:00:00,2006-09-05,2006,,,,,,19.910000,2,,Single-Price,4.905000,,0.000000,,,,,2.150000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.920000,5.116000,97.512667,,,,,,,4.890000,,0.000000,,,2006-09-07T00:00:00,,,,,,,,,,,,,16000000000,,,2006-09-07T00:00:00,26-Week,ofa083106.pdf,ofh60905061.pdf,,,97.512667,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,23079207000,41545979000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795TV3,2006-09-01T00:00:00,Bill,14-Day,2006-09-15T00:00:00,,,,2006-08-28T00:00:00,2006-08-30,2006,,,,,,65.760000,2,,Single-Price,5.160000,,0.000000,,,,,2.440000,,,,Yes,,,,3,,,,,,,,,,,,,,No,,,5.170000,5.252000,99.798944,,,,,,,5.140000,,0.000000,,,,,,,,,,,,,,,,29000000000,,,2006-09-01T00:00:00,14-Day,ofc082806.pdf,ofj0830061.pdf,,,99.798944,,,No,14-Day,0-Week,,,,,,,,,,,No,29000120000,70816000000,,,CMB,,,2013-12-12T14:22:36,,,,,,,
912828FS4,2006-08-31T00:00:00,Note,5-Year,2011-08-31T00:00:00,4.625000,,,2006-08-24T00:00:00,2006-08-30,2006,2006-08-31T00:00:00,0E-10,,,,77.640000,2,,Single-Price,,,0.000000,,4.720000,No,,3.110000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-02-28T00:00:00,No,,,,,99.502144,,4.7380,,,,Semi-Annual,,,0.000000,,4.694000,2006-08-31T00:00:00,,,,,,,,,,,,,14000000000,,,,5-Year,ofd082406.pdf,ofl0830061.pdf,,,99.502144,,,No,0-Month,5-Year,M-2011,,,,,,23.1250,,5-Year,,No,17500001000,47036541000,,,Note,,,2024-01-09T10:27:06,,,,,,,
912795XX4,2006-08-31T00:00:00,Bill,4-Week,2006-09-28T00:00:00,,,,2006-08-28T00:00:00,2006-08-29,2006,,,,,,53.090000,2,,Single-Price,5.090000,,0.000000,,,,,2.210000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.100000,5.191000,99.603333,,,,,,,5.080000,,0.000000,,,2006-08-31T00:00:00,,,,,,,,,,,,,24000000000,,,2006-03-30T00:00:00,26-Week,ofb082806.pdf,ofh40829061.pdf,,,99.603333,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,28051161000,57089029000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912828FR6,2006-08-31T00:00:00,Note,2-Year,2008-08-31T00:00:00,4.875000,,,2006-08-24T00:00:00,2006-08-29,2006,2006-08-31T00:00:00,0E-10,,,,1.160000,2,,Single-Price,,,0.000000,,4.898000,No,,2.320000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-02-28T00:00:00,No,,,,,99.913392,,4.9210,,,,Semi-Annual,,,0.000000,,4.850000,2006-08-31T00:00:00,,,,,,,,,,,,,22000000000,,,,2-Year,ofd082406.pdf,ofk0829061.pdf,,,99.913392,,,No,0-Month,2-Year,Y-2008,,,,,,24.3750,,2-Year,,No,26503562000,55510857000,,,Note,,,2024-01-09T10:27:06,,,,,,,
